id,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
811,Nayandahalli,12.9454012,77.5278104,Nichi-In Software Solution Pvt. Ltd.,12.94674225,77.52523899,IT Services
812,Nayandahalli,12.9454012,77.5278104,Mysore Road Metro Station,12.94673752,77.53040348,Metro Station
813,Nayandahalli,12.9454012,77.5278104,KCFF,12.94543974,77.52405521,Flea Market
814,Nayandahalli,12.9454012,77.5278104,Toll Gate - NICE Road - Hosakerehalli,12.941388,77.528609,Toll Plaza
815,St. Johns Medical College,12.92828785,77.61204093,Staples,12.93196716,77.61315252,Paper / Office Supplies Store
816,St. Johns Medical College,12.92828785,77.61204093,Top in Town,12.92965641,77.60917068,Bakery
817,St. Johns Medical College,12.92828785,77.61204093,Forking Rolls,12.92974434,77.6109505,Diner
818,St. Johns Medical College,12.92828785,77.61204093,Seashell,12.92677626,77.61621142,Indian Restaurant
819,St. Johns Medical College,12.92828785,77.61204093,Kairali Restuarant,12.92654039,77.61579316,Diner
820,St. Johns Medical College,12.92828785,77.61204093,The Kabsa,12.92431292,77.60988951,Indian Restaurant
821,St. Johns Medical College,12.92828785,77.61204093,Oottupura,12.92671341,77.61582231,Kerala Restaurant
822,St. Johns Medical College,12.92828785,77.61204093,Malabar Mess,12.92476486,77.61465496,Indian Restaurant
823,St. Johns Medical College,12.92828785,77.61204093,Savoury,12.92679993,77.61631595,Fast Food Restaurant
824,State Bank Of Mysore Colony,13.000405,77.6233725,Village Supermarket,12.9995462,77.62296275,Shopping Mall
825,State Bank Of Mysore Colony,13.000405,77.6233725,Manjit Da Dhaba,12.99800946,77.62225481,Indian Restaurant
826,State Bank Of Mysore Colony,13.000405,77.6233725,Cafe Coffee Day,12.99996706,77.62558599,Coffee Shop
827,State Bank Of Mysore Colony,13.000405,77.6233725,Delicacy,12.99997878,77.62307835,Chinese Restaurant
828,State Bank Of Mysore Colony,13.000405,77.6233725,Cafe D_Costa,13.00389075,77.6246965,Café
829,State Bank Of Mysore Colony,13.000405,77.6233725,Milton Park,13.00067671,77.62400947,Playground
830,State Bank Of Mysore Colony,13.000405,77.6233725,Basha Departmental Stores,13.00139826,77.62359443,Department Store
831,State Bank Of Mysore Colony,13.000405,77.6233725,Evergreen Store,13.00358476,77.62249233,Convenience Store
832,Subramanyapura,12.8839705,77.5412114,Just Books CLC,12.88326568,77.5423193,Bookstore
833,Subramanyapura,12.8839705,77.5412114,Meenakshi Shoppe,12.885769,77.545364,Stationery Store
834,Subramanyapura,12.8839705,77.5412114,Hat-tea,12.88053171,77.54408761,Café
835,Subramanyapura,12.8839705,77.5412114,Chicken Den,12.8872982,77.54423876,Indian Restaurant
836,Thalaghattapura,12.8698169,77.5356688,Swadeshi_s,12.86709187,77.53514121,Indian Restaurant
837,Tilaknagar Bangalore,12.928367,77.5905691,Cool Joint,12.92858708,77.58600576,Sandwich Place
838,Tilaknagar Bangalore,12.928367,77.5905691,Cane O La,12.92885973,77.58600936,Juice Bar
839,Tilaknagar Bangalore,12.928367,77.5905691,Cakewala @ Jayanagar 4th Block,12.92896985,77.58602759,Bakery
840,Tilaknagar Bangalore,12.928367,77.5905691,Caffe Pascucci,12.92724075,77.58623728,Café
841,Tilaknagar Bangalore,12.928367,77.5905691,1947,12.92764238,77.58621575,Indian Restaurant
842,Tilaknagar Bangalore,12.928367,77.5905691,Sichaun Court,12.92725564,77.58623108,Chinese Restaurant
843,Tilaknagar Bangalore,12.928367,77.5905691,Rooftop Cafe,12.92900314,77.58601475,Café
844,Tilaknagar Bangalore,12.928367,77.5905691,Ibaco,12.92624141,77.58717667,Ice Cream Shop
845,Tilaknagar Bangalore,12.928367,77.5905691,Krispy Kreme,12.9269342,77.58623281,Donut Shop
846,Tilaknagar Bangalore,12.928367,77.5905691,D Mart,12.92869513,77.59151846,Department Store
847,Tilaknagar Bangalore,12.928367,77.5905691,Cafe Coffee Day Lounge,12.92760686,77.5865221,Café
848,Tilaknagar Bangalore,12.928367,77.5905691,Jimi_s Beer Cafe,12.92878744,77.59133636,Pub
849,Tilaknagar Bangalore,12.928367,77.5905691,Inox Jayanagar,12.92867846,77.59123543,Multiplex
850,Tilaknagar Bangalore,12.928367,77.5905691,Burger King,12.92801457,77.58624041,Fast Food Restaurant
851,Tilaknagar Bangalore,12.928367,77.5905691,KFC,12.92683007,77.58625818,Fast Food Restaurant
852,Wilson Garden,12.9489339,77.5968273,Costa Coffee,12.9488892,77.59759452,Coffee Shop
853,Wilson Garden,12.9489339,77.5968273,Wilson Garden - Food Street,12.94887486,77.59800813,Southern / Soul Food Restaurant
854,Wilson Garden,12.9489339,77.5968273,Cafe Coffee Day,12.94994325,77.59299606,Café
855,Wilson Garden,12.9489339,77.5968273,May Flower Restaurant,12.94755235,77.59754416,Asian Restaurant
856,Wilson Garden,12.9489339,77.5968273,Srinivasa Mess,12.9506303,77.59664885,Indian Restaurant
857,Wilson Garden,12.9489339,77.5968273,Foodies Junction,12.94881596,77.59789668,Breakfast Spot
858,Wilson Garden,12.9489339,77.5968273,Airtel Express,12.94771029,77.5987468,Mobile Phone Shop
859,Wilson Garden,12.9489339,77.5968273,Temple Tree,12.948011,77.594645,Hotel
860,Wilson Garden,12.9489339,77.5968273,Hombegowda Park,12.94696898,77.59447771,Park
861,Wilson Garden,12.9489339,77.5968273,Brand Factory,12.94568265,77.59584898,Clothing Store
862,Yelachenahalli,12.897971,77.5700846,Domino_s Pizza,12.89395851,77.56815765,Pizza Place
863,Yelachenahalli,12.897971,77.5700846,Yelachenahalli Metro Station,12.89621711,77.5701572,Metro Station
864,Yelachenahalli,12.897971,77.5700846,"HSR Services, Kanakapura Road",12.896796,77.5724,Motorcycle Shop
865,Yelachenahalli,12.897971,77.5700846,Sri Krishna Sagar Restaurant,12.89400969,77.5682682,Indian Restaurant
866,Bagalgunte,13.0566493,77.5048222,Domino_s Pizza,13.05397229,77.50755298,Pizza Place
867,Bagalgunte,13.0566493,77.5048222,Duroflex,13.055641,77.507462,Mattress Store
868,Bagalgunte,13.0566493,77.5048222,Royal Mart Supermarket,13.059109,77.506718,Department Store
869,Bagalgunte,13.0566493,77.5048222,Park View Bakery & Sweets,13.060029,77.506238,Snack Place
870,Basaveshwaranagar,12.986475,77.5385709,Priyadarshini Grand,12.99023488,77.53801957,Fast Food Restaurant
871,Basaveshwaranagar,12.986475,77.5385709,Bansuri Sweets,12.98691225,77.53969848,Indian Restaurant
872,Basaveshwaranagar,12.986475,77.5385709,McDonald_s,12.9885967,77.53766403,Fast Food Restaurant
873,Basaveshwaranagar,12.986475,77.5385709,Matru Sagar,12.98798303,77.53766061,Fast Food Restaurant
874,Basaveshwaranagar,12.986475,77.5385709,Prashanth Hotel,12.986922,77.537251,Karnataka Restaurant
875,Basaveshwaranagar,12.986475,77.5385709,Kulfi & More,12.98525717,77.53722392,Snack Place
876,Basaveshwaranagar,12.986475,77.5385709,Masala Munch,12.98661759,77.54047187,Burger Joint
877,Basaveshwaranagar,12.986475,77.5385709,ibaco,12.98503332,77.53725509,Ice Cream Shop
878,Basaveshwaranagar,12.986475,77.5385709,Real Cane,12.98618253,77.54134442,Juice Bar
879,Basaveshwaranagar,12.986475,77.5385709,Guru Coffee Centre,12.98964294,77.53554432,Café
880,Basaveshwaranagar,12.986475,77.5385709,Naturals,12.98543567,77.54295675,Market
881,Industrial Estate Bangalore,12.9908787,77.70512051,Masala Chai,12.99201795,77.7029826,Café
882,Industrial Estate Bangalore,12.9908787,77.70512051,Costa Coffee,12.99246535,77.70308982,Coffee Shop
883,Industrial Estate Bangalore,12.9908787,77.70512051,Brigade Metropolis Jogging/Walking Track,12.9908277,77.70274322,Trail
884,Industrial Estate Bangalore,12.9908787,77.70512051,Regent Club,12.98960586,77.70262023,Gym
885,Industrial Estate Bangalore,12.9908787,77.70512051,Tandoor Box,12.992469,77.702759,BBQ Joint
886,Industrial Estate Bangalore,12.9908787,77.70512051,ABB Cafeteria,12.99398494,77.70556633,Cafeteria
887,"Jalahalli East,Jalahalli",13.0464531,77.5483803,hmt sports club,13.04616663,77.55020636,Pool
888,"Jalahalli East,Jalahalli",13.0464531,77.5483803,Tasty Snacks,13.04878998,77.54886627,Bakery
889,"Jalahalli East,Jalahalli",13.0464531,77.5483803,HMT Grounds,13.04605802,77.55096209,Playground
890,"Jalahalli East,Jalahalli",13.0464531,77.5483803,Kadamba Gardenia,13.049061,77.54846,Vegetarian / Vegan Restaurant
891,"Jalahalli East,Jalahalli",13.0464531,77.5483803,BEL grounds,13.04511336,77.55079975,Playground
892,"Jalahalli East,Jalahalli",13.0464531,77.5483803,D Needs,13.04888339,77.54973054,Shopping Mall
893,"Jalahalli East,Jalahalli",13.0464531,77.5483803,New Arya Bhavan,13.04908046,77.54729538,Indian Restaurant
894,K. G. Road,12.8912195,77.6228124,Stop N Joy,12.89107691,77.6248979,Bakery
895,K. G. Road,12.8912195,77.6228124,Apollo Pharmacy,12.8927,77.6199,Pharmacy
896,K. G. Road,12.8912195,77.6228124,Adda,12.89455527,77.62006434,Indian Restaurant
897,K. G. Road,12.8912195,77.6228124,Galaxy Paradise,12.89111046,77.6265482,Indie Movie Theater
898,Kamakshipalya,12.9823617,77.5226376,The Zen Park,12.9829027,77.52186634,Park
899,Kamakshipalya,12.9823617,77.5226376,Trilok Plaza,12.982917,77.522034,Plaza
900,Magadi Road,12.9858515,77.486927,Govindaraju Catering Service,12.98628407,77.48914719,Restaurant
901,Magadi Road,12.9858515,77.486927,State Bank of India ATM,12.98359,77.48628,ATM
902,"Malleswaram,Malleswaram West",13.0163411,77.55866418,Durbar,13.01291017,77.55574024,Bar
903,"Malleswaram,Malleswaram West",13.0163411,77.55866418,Cafe Coffee Day,13.01426447,77.55566986,Coffee Shop
904,"Malleswaram,Malleswaram West",13.0163411,77.55866418,Metro Cash and Carry,13.01428342,77.55521411,Department Store
905,"Malleswaram,Malleswaram West",13.0163411,77.55866418,Juice Center,13.01734126,77.56278992,Juice Bar
906,Mathikere,13.0328884,77.557374,Cafe Coffee Day,13.0317174,77.55940592,Café
907,Mathikere,13.0328884,77.557374,New Agarwal Bhavan,13.03053347,77.56019532,Diner
908,Mathikere,13.0328884,77.557374,"Mathikere ,Bengaluru",13.0337449,77.55831754,Bus Station
909,Mathikere,13.0328884,77.557374,Sri Ayyappa Bakery and Sweets,13.0339593,77.55692933,Bakery
910,Mathikere,13.0328884,77.557374,Goli VadaPav,13.03409804,77.55784929,Burger Joint
911,Mathikere,13.0328884,77.557374,international fitness centre,13.03482971,77.55785465,Gym
912,Mathikere,13.0328884,77.557374,Food Campus,13.03189931,77.55925793,American Restaurant
913,Mathikere,13.0328884,77.557374,Ammi_s Biryani,13.03420762,77.5606741,Indian Restaurant
914,Mathikere,13.0328884,77.557374,Polar Bear,13.03455632,77.56099875,Ice Cream Shop
915,Mathikere,13.0328884,77.557374,More Store,13.02920011,77.55915158,Market
916,Msrit,13.0309553,77.56485594,Biriyani Paradise,13.03065244,77.56221611,Indian Restaurant
917,Msrit,13.0309553,77.56485594,tasty hot,13.02976496,77.56191113,Fast Food Restaurant
918,Msrit,13.0309553,77.56485594,Fish Corner,13.02885524,77.56183276,Fish & Chips Shop
919,Msrit,13.0309553,77.56485594,Reliance Fresh Mart,13.02926898,77.56145954,Department Store
920,Nagasandra Bangalore,13.0479497,77.5001349,Nagasandra Metro Station,13.04767203,77.50032866,Light Rail Station
921,Nagasandra Bangalore,13.0479497,77.5001349,Shell,13.04652612,77.50227105,Gas Station
922,Nagasandra Bangalore,13.0479497,77.5001349,Sobha Swiming Pool,13.04495796,77.50082149,Pool
923,Nagasandra Bangalore,13.0479497,77.5001349,Sobha Skating Rink,13.0447,77.5002,Athletics & Sports
924,Nagasandra Bangalore,13.0479497,77.5001349,Sobha Community Gym,13.04444572,77.49991894,Gym / Fitness Center
925,Peenya Dasarahalli,13.0330189,77.533201,McDonald_s,13.03342315,77.53113789,Fast Food Restaurant
926,Peenya Dasarahalli,13.0330189,77.533201,Cafe Coffee Day,13.0338002,77.53108207,Coffee Shop
927,Peenya Dasarahalli,13.0330189,77.533201,Metro Peenya,13.032662,77.533424,Train Station
928,Peenya Dasarahalli,13.0330189,77.533201,MORE Supermarket,13.03490122,77.53454215,Department Store
929,Peenya Dasarahalli,13.0330189,77.533201,Masala mantra,13.03539732,77.53348398,Indian Restaurant
930,Peenya I Stage,13.0314616,77.51362643,State Bank of India ATM,13.02809,77.51208,ATM
931,Rajajinagar,12.9882338,77.554883,O.G. Variar & Sons,12.99157795,77.55456051,Bakery
932,Rajajinagar,12.9882338,77.554883,New Shanti Sagar,12.985978,77.554241,Breakfast Spot
933,Rajajinagar,12.9882338,77.554883,Guru Arts,12.98866521,77.55243434,Arts & Crafts Store
934,Rajajinagar,12.9882338,77.554883,Mtr Moments,12.98515104,77.55416406,Breakfast Spot
935,Rajajinagar,12.9882338,77.554883,Vodafone Store,12.98528061,77.55570904,Mobile Phone Shop
936,Rajajinagar,12.9882338,77.554883,Sharma Chats,12.98569233,77.55280939,Chaat Place
937,Rajajinagar,12.9882338,77.554883,Navrang Kabab Corner,12.99086232,77.55804326,Indian Restaurant
938,Rajajinagar,12.9882338,77.554883,Yamaha-Bangalore Wheels,12.98892193,77.55929152,Motorcycle Shop
939,Science Institute,13.0222347,77.56718325,Krishinton Suites Bangalore,13.02323691,77.56946177,Hotel
940,Seshadripuram,12.9931876,77.5753419,Lakshmi Juice Centre,12.99053331,77.57456962,Juice Bar
941,Seshadripuram,12.9931876,77.5753419,New Krishna Bhavan,12.99289779,77.57148884,Indian Restaurant
942,Seshadripuram,12.9931876,77.5753419,Mavalli Tiffin Room (MTR),12.99369487,77.57142459,Karnataka Restaurant
943,Seshadripuram,12.9931876,77.5753419,Chetty_s Corner,12.99246545,77.5784155,Food & Drink Shop
944,Seshadripuram,12.9931876,77.5753419,Kalmane Koffees,12.9915423,77.57117512,Coffee Shop
945,Seshadripuram,12.9931876,77.5753419,Mantri Square,12.99157597,77.5710854,Shopping Mall
946,Seshadripuram,12.9931876,77.5753419,Krispy Kreme Doughnuts,12.99156244,77.57110304,Donut Shop
947,Seshadripuram,12.9931876,77.5753419,Al Bek,12.99425869,77.57149065,Restaurant
948,Seshadripuram,12.9931876,77.5753419,Starbucks,12.99158977,77.57113149,Coffee Shop
949,Seshadripuram,12.9931876,77.5753419,Marks & Spencer,12.99153971,77.57122996,Clothing Store
950,Seshadripuram,12.9931876,77.5753419,Halli Mane,12.99558506,77.57179602,Indian Restaurant
951,Seshadripuram,12.9931876,77.5753419,Gelato Italiano,12.99156981,77.57113352,Dessert Shop
952,Seshadripuram,12.9931876,77.5753419,Lifestyle,12.99151943,77.57112292,Clothing Store
953,Seshadripuram,12.9931876,77.5753419,KFC,12.99154734,77.57116559,Fast Food Restaurant
954,Seshadripuram,12.9931876,77.5753419,Gullu_s Chat,12.99243044,77.57836434,Chaat Place
955,Seshadripuram,12.9931876,77.5753419,Shoppers Stop,12.99156396,77.57112247,Miscellaneous Shop
956,Seshadripuram,12.9931876,77.5753419,Rasa,12.99421255,77.57131082,Bar
957,Seshadripuram,12.9931876,77.5753419,Hallimane,12.99564566,77.57175093,Vegetarian / Vegan Restaurant
958,Seshadripuram,12.9931876,77.5753419,Reliance Trends,12.99162175,77.57125187,Clothing Store
959,Seshadripuram,12.9931876,77.5753419,McDonald_s,12.9916388,77.57132454,Fast Food Restaurant
960,Seshadripuram,12.9931876,77.5753419,Spar Hypermarket,12.991498,77.57120209,Department Store
961,Seshadripuram,12.9931876,77.5753419,Brand Factory,12.99707351,77.57418574,Clothing Store
962,Sri Chowdeshwari,12.9420824,77.6021505,Cafe Coffee Day,12.94354088,77.60002859,Café
963,Sri Chowdeshwari,12.9420824,77.6021505,Domino_s Pizza,12.942,77.598,Pizza Place
964,Vidyaranyapura,13.0766407,77.5577315,Cafe Coffee Day,13.07534814,77.55792711,Coffee Shop
965,Vidyaranyapura,13.0766407,77.5577315,Domino_s Pizza,13.07876083,77.55907287,Pizza Place
966,Vidyaranyapura,13.0766407,77.5577315,Baskin Robbins,13.07491715,77.55775219,Ice Cream Shop
967,Vidyaranyapura,13.0766407,77.5577315,Bejing Bites,13.075301,77.558041,Chinese Restaurant
968,Vidyaranyapura,13.0766407,77.5577315,Amma_s Pastries,13.07884703,77.55915158,Dessert Shop
969,Vidyaranyapura,13.0766407,77.5577315,Reliance Fresh,13.07927555,77.55921315,Department Store
970,Vidyaranyapura,13.0766407,77.5577315,Adyar Ananda Bhavan,13.07971116,77.55919067,Indian Restaurant
971,Vidyaranyapura,13.0766407,77.5577315,nti layout grounds,13.07304585,77.55570904,Basketball Court
972,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.54578884,D-Mart,12.97441194,77.54736815,Department Store
973,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.54578884,Chat street Vijayanagar,12.97307524,77.54372932,Deli / Bodega
974,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.54578884,Ruchi Bhel Centre,12.96925876,77.54436752,Indian Restaurant
975,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.54578884,Toll Gate,12.97500084,77.54861653,Toll Plaza
976,"Vijayanagar East,Vijayanagar Bangalore",12.9718886,77.54578884,just bake,12.97369854,77.54189866,Dessert Shop
977,Anekal,12.7086373,77.6993972,om maruthi Color Lab,12.70959949,77.70001984,Camera Store
978,Anekal,12.7086373,77.6993972,Axis Bank ATM,12.70956039,77.69803619,ATM
979,Bagalur Bangalore,13.1331868,77.6687093,mantapa,13.130103,77.67201,Memorial Site
980,Bidaraguppe,12.8060574,77.7862873,Fabricspa,12.805736,77.78535,Dry Cleaner
981,Chikkajala,13.1715801,77.6345704,Decathlon,13.1686974,77.6323889,Bike Shop
982,Chikkajala,13.1715801,77.6345704,McDonald_s,13.17239446,77.63333935,Fast Food Restaurant
983,Chikkajala,13.1715801,77.6345704,C M Bar,13.17106536,77.63272402,Bar
984,Chikkajala,13.1715801,77.6345704,Cafe Noir,13.169316,77.6328,Café
985,Chikkajala,13.1715801,77.6345704,Housefinch Residency,13.17376551,77.63092875,Hotel
986,Dasanapura,13.0758896,77.4364795,New Agarwal Bhavan,13.073158,77.43961,North Indian Restaurant
987,Doddajala,13.1767348,77.6520502,Hanuman temple,13.179947,77.648834,Mountain
988,Hunasamaranahalli,13.1440103,77.6191241,cafe coffee day,13.145366,77.61790617,Coffee Shop
989,Hunasamaranahalli,13.1440103,77.6191241,Parika,13.14512423,77.61802792,Indian Restaurant
990,Hunasamaranahalli,13.1440103,77.6191241,Hunasamaranahalli Lake,13.14402236,77.61766427,Lake
991,Hunasamaranahalli,13.1440103,77.6191241,Bhagini Grand,13.1458329,77.61819576,Indian Restaurant
992,Kadabagere,12.9889098,77.4492453,Brahmashree upahara,12.989325,77.449905,Indian Restaurant
993,Kannur,13.103799,77.6016167,Gokul Vegetarian,13.10453429,77.60015169,Vegetarian / Vegan Restaurant
994,Kannur,13.103799,77.6016167,"Udupi Grand, Kogilu Cross",13.10345499,77.60062731,Fast Food Restaurant
995,Kannur,13.103799,77.6016167,Yelahanka lake,13.10372901,77.60220522,Lake
996,Kannur,13.103799,77.6016167,Gobi Adda,13.10373236,77.60240106,Food Truck
997,Neriga,12.9117656,77.7765251,Shristhi Village,12.913261,77.773636,Resort
998,Sarjapura,12.8600866,77.7861352,sarjapur 1. Wipro cafeteria,12.85827451,77.78309278,Snack Place
